"key","AEIDprojectId","Asset_Class","Data_Class","Data_Quality","Data_Source","Data_Type","Execution_id","Feed_code","Record_create_by","Record_create_dt","Site","Source","Source_country","category_id","category_name","datasetId","delivery","description","file_create_dt","format","frequency","history","price_raw","product_name","region","row","seller_id","seller_title","seller_url"
"","AEID-4666","Foreign Exchange (FX)","","Streaming","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/9-spot-fx-market-data","Global","50","Market Data","9","Streaming","Spot FX tickdata 1,800+  currency pairs
Spot FX tick data updated every 250 milliseconds potentially creating over 600 million daily updates","2022-10-30","Streaming","","","","Spot FX Market Data","","54","4-NewChangeFX","NewChangeFX","https://app.mdxtechnology.com/catalogue/providers/4-newchangefx"
"","AEID-4666","Indices & Benchmarks","","Streaming","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/243-spot-fx-benchmarks","Global","50","Market Data","243","Streaming","73 Spot FX Midrate Benchmarks including cash XAG and XAU
Official Benchmark published every 50 milliseconds creating over 1.7 million updates per day per currency pair.","2022-10-30","Streaming","","","","Spot FX Benchmarks","Global","55","4-NewChangeFX","NewChangeFX","https://app.mdxtechnology.com/catalogue/providers/4-newchangefx"
"","AEID-4666","","","File","","Alternative Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/22-singapore-case-law-data","Global","52","Alternative Data","22","File","This dataset provides a full understanding of all judgements by Supreme and State courts on all legal cases reported and unreported.

Three separate datasets, including:

Singapore Law Reports (Reissue) from 1965 to 2009
Singapore Law Reports from 2010
Unreported judgments of the Supreme Court of Singapore (from 1991) and State Courts of Singapore (from 2001)


Useful for risk analysis when launching a business or product in the region or when considering investing implications
117 unique fields, with 10-20 records per day
History: 18 to 55 years
Frequency: Daily
","2022-10-30","File","","","","Singapore Case Law data","Singapore,Asia Pacific","56","10-Alqami","Alqami","https://app.mdxtechnology.com/catalogue/providers/10-alqami"
"","AEID-4666","Derivatives","Short Interest Data","File","Exchange Data","Reference Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/159-short-interest-data-","Global","51","Reference Data","159","File","Short interest is a market-sentiment indicator that tells whether investors think a stock's price is likely to fall.
EDI provides short interest data for a number of global markets. Short interest is a market-sentiment indicator that tells whether investors think a stock’s price is likely to fall. It can also be compared over time to examine changes in investor sentiment. Short interest regulation and reporting requirements vary by country.                                                                                                                     Restrictions<br>
EDI data will include notifications of restrictions to the short selling regulations as provided by the market regulator and/or exchange.  A section called EU restrictions will be added – For EU countries, additional restrictions may apply, and EDI will include a list of those shares as published on the ESMA registers.","2022-10-30","File","","","","Short Interest Data ","Global","57","19-EDI","EDI","https://app.mdxtechnology.com/catalogue/providers/19-edi"
"","AEID-4666","Equities","Shares Outstanding Data","File","Exchange Data","Reference Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/158-shares-outstanding-data-","Global","51","Reference Data","158","File","**Calculate share stakes, regulatory reporting levels with Shares Outstanding data **
The number of shares outstanding, shown on a company’s balance sheet under the heading<br>
“capital stock” is used to calculate key metrics including market capitalization figures, earnings per share (EPS) and share stakes for regulatory reporting levels. The Share Outstanding service consists of two datasets, Official Shares Outstanding and Daily-Adjusted Shares Outstanding.
Official Shares Outstanding<br>
Providing official figures sourced directly from local exchanges or company sources, as soon as they are published. The frequency of official updates varies from market to market. Updates can<br>
also range from daily to annually.
Adjusted Share Outstanding When corporate actions occur prior to the release of official updates, the number of shares outstanding can be impacted drastically. Use the adjusted shares outstanding<br>
dataset to provide the figures for events including:<br>
Bonus, Bonus rights, Buyback, Capital Reduction, Consolidation, Conversion, Demerger, Divestment, Entitlement, Redemption' Rights, Sub-division.<br>
Once the official figures have been released by the exchange, then receive reverted figures. The Worldwide Shares Outstanding service provides up-to-date figures from over 100 countries worldwide enabling companies to efficiently calculate figures to comply with exchange regulations or portfolio holding levels.","2022-10-30","File","","","","Shares Outstanding Data ","Global","58","19-EDI","EDI","https://app.mdxtechnology.com/catalogue/providers/19-edi"
"","AEID-4666","","","File","","Alternative Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1047-shaip---patient-records-data","Global","52","Alternative Data","1047","File","License data from a pool of 5M+ patient records  250k+ hours of patient audio files in 31 specialties. To know more and view the full data catalog from 31 different specialties Cardiology, Internal Medicine, Family Medicine, Radiology, Psychiatry, Nephrology, Neurology, Pathology, Dermatology, etc.
250,000	hours of patient audio files, 5 Million patient records, 95% Match Rate, USA covered, 10 years of historical data
Suitable Company Sizes: Small Business, Medium-sized Business, Enterprise
For more information click https://www.shaip.com/resources/sample-datasets/ here","2022-10-30","File","","","","Shaip - Patient Records Data","United States of America (USA),North America","59","25-Shaip","Shaip","https://app.mdxtechnology.com/catalogue/providers/25-shaip"
"","AEID-4666","","","File","","Alternative Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1046-shaip---multilingual-conversational-ai-training-data-","Global","52","Alternative Data","1046","File","We help the client source, curate,  transcribe the right set of data required to train AI/ML model, with utmost precision. We offered audio data collection and transcription services based on their requirements while fully customizing desired intent, utterances, and demographic distribution.
With our deep understanding of conversational AI, we helped the client source, curate, and transcribe the right set of data required to train their AI-enabled speech model, with utmost precision. We offered audio data collection and transcription services based on their requirements while fully customizing desired intent, utterances, and demographic distribution.
Languages Supported: Afrikaans, Arabic, Bengali, Chinese Mandarin, Danish, Hebrew, Hindi, Indonesian, Kannada, Malay, Marathi, Swahili, Swedish, Telugu, Thai, Vietnamese, New Zealand English, South African English, Hindi - English (Hinglish), Singaporean English (Singlish), Indian English, Australian English, UK English, US English, US Spanish.
20K Hours of Audio,  95% Match Rate, 215 countries covered
Suitable Company Sizes: Small Business, Medium-sized Business, Enterprise
For more information click https://www.shaip.com/resources/sample-datasets/ here","2022-10-30","File","","","","Shaip - Multilingual Conversational AI Training Data ","Global","60","25-Shaip","Shaip","https://app.mdxtechnology.com/catalogue/providers/25-shaip"
"","AEID-4666","","","File","","Alternative Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/946-shaip---medical-image-data-","Global","52","Alternative Data","946","File","License data from a pool of 2Mn+ medical images (MRIs, CTs, USGs, XRs) from 31 different specialties.
License data from a pool of 2Mn+ medical images (MRIs, CTs, USGs, XRs). To know more and view the full data catalog from 31 different specialties Cardiology, Internal Medicine, Family Medicine, Radiology, Psychiatry, Nephrology, Neurology, Pathology, Dermatology, etc. We can also source any sort of data based on your requirements.
2 Million Medical Images, 95% Match Rate, USA covered, 10 years of historical data
Suitable Company Sizes: Small Business, Medium-sized Business, Enterprise
For more information click https://www.shaip.com/resources/sample-datasets/ here","2022-10-30","File","","","","Shaip - Medical Image Data ","United States of America (USA),North America","61","25-Shaip","Shaip","https://app.mdxtechnology.com/catalogue/providers/25-shaip"
"","AEID-4666","Fixed Income","","Streaming","","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/238-securitisation---pro","Global","50","Market Data","238","Streaming","Comprehensive bond issuance data for EMEA and U.S. securitisation markets, comprising updates on ABS, MBS and CDO deals in the pipeline as well as full pricing terms and conditions.
Near real-time coverage includes:
 ABS, MBS and CDO EMEA and U.S. markets Tranche details for full capital stack Underlying collateral Over 20 years of historical data
Details are sourced and verified by a global team of analysts and help you identify issuance trends, delivering smarter insights that drive outperformance to help stay ahead of the competition, increase efficiencies and improve workflow.","2022-10-30","Streaming","","","","Securitisation - Pro","Europe,North America","62","23-IGM Credit","IGM Credit","https://app.mdxtechnology.com/catalogue/providers/23-igm-credit"
"","AEID-4666","Fixed Income","","Streaming","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1000-securities-evaluation-service","Global","50","Market Data","1000","Streaming","Daily and historic pricing and analytics on 1 million+ municipal bonds,  100,000 Corporate Bonds, 4,500 syndicated loans,  5,000 middle market loans, and 5000+ Private Credit Bonds.
In addition to serving as a primary or secondary market data vendor for widely held bonds, Best Credit is committed to going the last mile for our clients, providing evaluations on many hard-to-price assets as well.","2022-10-30","Streaming","","","","Securities Evaluation Service","Global,United Kingdom (UK)","63","41-Best Credit Data","Best Credit Data","https://app.mdxtechnology.com/catalogue/providers/41-best-credit-data"
"","AEID-4666","Fixed Income","Securities Reference Data ","","","Reference Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/174-securities","Global","51","Reference Data","174","","","2022-10-30","","","","","Securities","","64","5-FactEntry","FactEntry","https://app.mdxtechnology.com/catalogue/providers/5-factentry"
"","AEID-4666","","","File","","Alternative Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/221-risk-analysis-of-corporate-filings-(us)","Global","52","Alternative Data","221","File","AI-powered insights for tracking and predicting corporate financial results, including trends, risks, errors and anomalies. These combined insights on corporates are helping asset managers to improve return on investments, counting and auditing firms to improve efficiency and reliability, and regulators to identify anomalous companies, all on a timely basis.

Proprietary Financial Reporting risk scores
Reviews language and content within financial filings across years to create a modelled risk of the reporting
Overlaid with sentiment of key C-level employees based on how they present to analysts
History: 10 years
Frequency: Quarterly
","2022-10-30","File","","","","Risk Analysis of Corporate Filings (US)","United States of America (USA)","65","10-Alqami","Alqami","https://app.mdxtechnology.com/catalogue/providers/10-alqami"
"","AEID-4666","Commodities & Energy","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/168-renewable","Global","50","Market Data","168","","","2022-10-30","","","","","Renewable","","66","6-Evolution Markets","Evolution Markets","https://app.mdxtechnology.com/catalogue/providers/6-evolution-markets"
"","AEID-4666","","","","","","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1231-regxone","Global","","","1231","","Minimise the risk associated with non-compliant MiFID, EMIR and CFTC transaction reporting with access to the data you need in your regulatory hub
&nbsp;
Overview: A suite of feature rich transaction reporting data available for key futures, options and OTC cleared markets, which complies with the regulatory mandates internationally and is proven in use through its powerful community data model of quality assurance.
&nbsp;
The data attributes that are mandated for regulatory trade reporting are available in reference data files, built to specific needs for asset class and exchange coverage requirements, and are compliant with relevant regulatory technical specifications.
&nbsp;
RegXone has been curated and enhanced for well over a decade with clients, alliance partners and regulators, to build a fit for purpose regulatory reporting data service, proven in use and supported through a powerful community data model.
&nbsp;
Delivered in secure data feeds, customised in the format needed for proprietary enterprise-wide repositories, security master files or EDM vendor solutions, enabling the easy integration and application of regulatory compliance data across multiple trading platforms and workflow systems.
&nbsp;
Key features:

Exchange traded and OTC futures and options
Global position limits
MiFID ISIN, CFI, Asset Class, Categorisations and ToTV indicators
EMIR RTS 2.0 Delivery Point, Duration, Days of the Week and Load Delivery Intervals
EMIR ISIN, CFI, Commodity Base and Commodity Details
CFTC Exchange and Commodity Codes, Large Trader Reportable Levels, Foreign and Trade Organisation Product Allocations
IRS 871(m) reporting eligibility indicator

&nbsp;
Key Benefits:

Minimise risk of non-compliant regulatory reporting
Deploy trusted, fit for purpose and proven regulatory data
Trade new products with correct regulatory attributes
Enhance pre-trade regulatory risk analysis
Reduce cost of internal regulatory databases
Raise quality of regulatory client services
Leverage data community use from peer group

&nbsp;
Why choose RegXone? This service provides clients with access to proven in use and trusted regulatory data for robust transaction reporting of futures, options and OTC cleared contracts internationally.","2022-10-30","","","","","RegXone","","67","62-Euromoney TRADEDATA","Euromoney TRADEDATA","https://app.mdxtechnology.com/catalogue/providers/62-euromoney-tradedata"
"","AEID-4666","","Reference Data","File","Exchange Data","Reference Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/937-reference-data","Global","51","Reference Data","937","File","The Derivatives Reference Data service is focused on exchange traded futures and options it allows you to undertake quick and accurate reference checks.
Receive up-to-date information on exchange traded futures and options where the underlying asset is either an equity or index. Use the derivative reference data file to efficiently identify any specific<br>
derivative contract in EDI's extensive database. The file currently covers more than 30 fields including: Root Code, Ticker, ISIN, Aii, Security Description,  MIC Code, Contract Size, Exercise Style, Expiry Date,  Strike Price,  Exercise.<br>
The Derivative Reference Data clearly indicates the underlying security attached to the contract.
Security Description ISIN /SEDOL™*/Ticker Primary Exchange","2022-10-30","File","","","","Reference Data","Global","68","19-EDI","EDI","https://app.mdxtechnology.com/catalogue/providers/19-edi"
"","AEID-4666","","","","","Reference Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/189-redemptions","Global","51","Reference Data","189","","","2022-10-30","","","","","Redemptions","","69","12-MarketAxess","MarketAxess","https://app.mdxtechnology.com/catalogue/providers/12-marketaxess"
"","AEID-4666","Commodities & Energy","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/97-rec","Global","50","Market Data","97","","","2022-10-30","","","","","REC","","70","22-Marex Spectron","Marex Spectron","https://app.mdxtechnology.com/catalogue/providers/22-marex-spectron"
"","AEID-4666","","","","","","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/996-public-and-private-operational-and-financial-corporate-events","Global","","","996","","Accurate and clean dataset contains only the important operational and financial events of public and private companies where each is scored based on its impact on the company’s performance, which indicates the direction (bullish/bearish) and duration (long/short term).
Using big data and NLP technologies powered by dedicated classifiers, dictionaries and clusters for the financial industry, provides the opportunity to sift through the noise and find only the relevant events which impact financial outcomes of companies and countries.
Covering 10,000 companies globally with more than 400 events categories and subcategories.
We tracks corporate events such as MA, new deals, partnerships, ESG, regulatory decisions, management and stakeholder changes, expansions to new markets or product categories, new products, price changes, new agreements, FDA decisions, financial reports related events, macroeconomics, and much more…
To empower the technology, a hybrid model of machine and human is being used to provide accuracy of data classification, context, and sources to ensure maximum value for our clients.
The output is an accurate and clean dataset contains only the important events where each is scored based on its impact on the company’s performance, which indicates the direction (bullish/bearish) and duration (long/short term).
The data is presented via visually compelling, interactive dashboards or as CSV file via FTP or API.
Our data and system are being used by world-leading quants, quantamental, fundamental hedgefunds and assets managers, private equity and corporates.","2022-10-30","","","","","Public and private operational and financial corporate events","","71","38-FIRST TO INVEST","FIRST TO INVEST","https://app.mdxtechnology.com/catalogue/providers/38-first-to-invest"
"","AEID-4666","Equities","","Periodic Snapshot","Exchange Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/60-pricing-and-analytics","Global","50","Market Data","60","Periodic Snapshot","Feed internal systems and trading decisions with market pricing data to drive informed actions and produce consistent outcomes","2022-10-30","Periodic Snapshot","","","","Pricing and Analytics","Europe","72","11-BMLL Technologies","BMLL Technologies","https://app.mdxtechnology.com/catalogue/providers/11-bmll-technologies"
"","AEID-4666","","","","","","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1224-pre-trade-insights","Global","","","1224","","What&rsquo;s Included:

Market impact and volatility analytics
Absolute spread metrics
Volume weighted and time weighted spread metrics
Liquidity metrics

Buy-side -&nbsp;Analyse and monitor the execution &amp; liquidity profile inherent in any given stock or portfolio through a complete set of tick data derived analytics/order book analytics
Sell-side&nbsp;-&nbsp;Manage the liquidity &amp; execution profile for any watchlist or client order through a complete set of order book analytics
Exchanges&nbsp;-&nbsp;With in-depth tick-data derived analytics, fully understand liquidity provision in your order book to attract more flow","2022-10-30","","","","","Pre-Trade Insights","","73","11-BMLL Technologies","BMLL Technologies","https://app.mdxtechnology.com/catalogue/providers/11-bmll-technologies"
"","AEID-4666","Derivatives","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/179-power-options-","Global","50","Market Data","179","","","2022-10-30","","","","","Power Options ","","74","22-Marex Spectron","Marex Spectron","https://app.mdxtechnology.com/catalogue/providers/22-marex-spectron"
"","AEID-4666","Money Markets","","Streaming","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1157-otc-money-markets","Global","50","Market Data","1157","Streaming","Official Benchmark Rates (Multiple IBORs, including ICE LIBOR, EURIBOR, EONIA, ESTR, SONIA, SOFR)<br>
Reference Rates including Fed Funds Target Rate, Overnight Bank Rate, Effective Exchange Rate, Overnight Inflation
For more information click https://www.theice.com/market-data/connectivity-and-feeds/consolidated-feed/coverage-list#otc-services here","2022-10-30","Streaming","","","","OTC Money Markets","Global","75","1-ICE","ICE","https://app.mdxtechnology.com/catalogue/providers/1-ice"
"","AEID-4666","Commodities & Energy","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1004-otc-metals-prices-(metals)","Global","50","Market Data","1004","","Morningstar OTC Metal Prices","2022-10-30","","","","","OTC Metals Prices (Metals)","","76","13-Morningstar","Morningstar","https://app.mdxtechnology.com/catalogue/providers/13-morningstar"
"","AEID-4666","Commodities & Energy","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1005-otc-metals-prices-(iron-ore)","Global","50","Market Data","1005","","Morningstar OTC Metal Prices","2022-10-30","","","","","OTC Metals Prices (Iron Ore)","","77","13-Morningstar","Morningstar","https://app.mdxtechnology.com/catalogue/providers/13-morningstar"
"","AEID-4666","Commodities & Energy","","Streaming","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1154-otc-metals","Global","50","Market Data","1154","Streaming","Streaming contributed precious metal rates","2022-10-30","Streaming","","","","OTC Metals","Global","78","1-ICE","ICE","https://app.mdxtechnology.com/catalogue/providers/1-ice"
"","AEID-4666","Derivatives","","Streaming","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1156-otc-interest-rate-derivatives","Global","50","Market Data","1156","Streaming","Interest Rate Swaps (IRS) for 30 currencies (Contributed)
For more information click https://www.theice.com/market-data/connectivity-and-feeds/consolidated-feed/coverage-list#otc-services here","2022-10-30","Streaming","","","","OTC Interest Rate Derivatives","Global","79","1-ICE","ICE","https://app.mdxtechnology.com/catalogue/providers/1-ice"
"","AEID-4666","Foreign Exchange (FX)","","Streaming","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1153-otc-fx","Global","50","Market Data","1153","Streaming","Streaming prices for over 2,700 spot rates and over 8,000 Forwards  NDFs<br>
Contributed from global, regional and local contributors","2022-10-30","Streaming","","","","OTC FX","Global","80","1-ICE","ICE","https://app.mdxtechnology.com/catalogue/providers/1-ice"
"","AEID-4666","Fixed Income","","Streaming","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:13","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1155-otc-fixed-income","Global","50","Market Data","1155","Streaming","Benchmark Government Bonds for 30+ countries including G10 (Contributed)
For more information click https://www.theice.com/market-data/connectivity-and-feeds/consolidated-feed/coverage-list#otc-services here","2022-10-30","Streaming","","","","OTC Fixed Income","Global","81","1-ICE","ICE","https://app.mdxtechnology.com/catalogue/providers/1-ice"
"","AEID-4666","Commodities & Energy","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:14","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1007-otc-energy-prices-(oil-products)-","Global","50","Market Data","1007","","Morningstar OTC Energy Prices","2022-10-30","","","","","OTC Energy Prices (Oil Products) ","","82","13-Morningstar","Morningstar","https://app.mdxtechnology.com/catalogue/providers/13-morningstar"
"","AEID-4666","Commodities & Energy","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:14","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1008-otc-energy-prices-(gas)-","Global","50","Market Data","1008","","Morningstar OTC Energy Prices","2022-10-30","","","","","OTC Energy Prices (Gas) ","","83","13-Morningstar","Morningstar","https://app.mdxtechnology.com/catalogue/providers/13-morningstar"
"","AEID-4666","Commodities & Energy","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:14","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/1006-otc-energy-prices-(coal)","Global","50","Market Data","1006","","Morningstar OTC Energy Prices","2022-10-30","","","","","OTC Energy Prices (Coal)","","84","13-Morningstar","Morningstar","https://app.mdxtechnology.com/catalogue/providers/13-morningstar"
"","AEID-4666","Derivatives","OTC Data ","File","Exchange Data","Reference Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:14","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/152-otc-data-","Global","51","Reference Data","152","File","Swap Curve Service. Credit Default Swap Data. Fixed Income Prices. FX Option Volatility Data. Swaption Volatility Data.
Swap Curve Data<br>
The Swap Curve Data Service provides clients with a daily source of independent zero-coupon, swap-implied yield curves for valuations, portfolio analytics and risk management calculations.
Data Description<br>
The Swap Curve Data Service supplies daily yield curves for a wide range of global currency. Results are expressed as both a zero-coupon yield and the associated discount factor.
Delivery Frequency<br>
Yield curve data is available on an intraday or end-of-day basis. End-of-day data is delivered at the close of major global markets or as a consolidated file at 4pm ET. Up to 5 years of history is also available.
Credit Default Swap Data (CDS)<br>
The CDS Data Service provides clients with a daily source of independent CDS spread curves for valuations, portfolio analytics and risk management calculations.
Data Description<br>
The CDS Data Service supplies 5  10-year spreads for over 2000 reference entities, together with a wide range of currency, restructuring clause and tier of debt combinations. Spreads are expressed as the basis point cost of buying protecting on the corresponding CDS. Full term structure curves (with spreads covering 6 months through 30 years) are available at a premium service level.
Delivery Frequency<br>
CDS data are available on a daily basis, with delivery at approximately 4pm ET. 10 years of history is also available.
Fixed Income Prices<br>
The Fixed Income Pricing Service provides clients with a daily source of independent prices for valuations, portfolio analytics, best execution reporting, and risk management calculations.

Data Description

The Fixed Income Pricing Service provides prices on a wide range of fixed income securities, including:

Corporate Bonds
Municipal Bonds
Syndicated Bank Loans
Agency MBS
Non-Agency CMO
CMBS
ABS
CLO
Delivery Frequency

Valuations are calculated daily at the close of major markets. For more liquid bonds, intraday valuations may be available. Valuations can be delivered on a same-day or next-day basis.
FX Option Volatility Data<br>
The FX Option Volatility Data Service provides clients with a daily source of independent FX volatility data for valuations, portfolio analytics and risk management calculations.
Data Description<br>
The FXoption Volatility Data Service supplies daily volatility surfaces for FXoptions, including skew, across 30 global currencies and precious metals. Results are expressed as follows:
For at-the-money (ATM) strikes: as percentage implied volatility<br>
For 10 and 25 Delta Risk Reversals  Butterflies: as offsets to the corresponding ATM volatility<br>
Delivery Frequency<br>
FX option volatility data is available on an intraday or end-of-day basis. End-of-day data is delivered at the close of major global markets or as a consolidated file at 4pm ET. Up to 5 years of history is also available.
Swaption Volatility Data<br>
The Swaption Volatility Data Service provides clients with a daily source of independent interest rate volatility data for valuations, portfolio analytics and risk management calculations.
Data Description<br>
The Swaption Volatility Data Service supplies daily normalized volatility cubes for interest rate swaptions, including skew, across many popular global currencies. Volatilities are expressed in basis points and correspond to standardized cube nodes, including:
At-the-Money (ATM) strikes, and out-of-the-money strikes specified as positive and negative offsets of the ATM forward rate in 25, 50, 100, 150 and 200 basis point increments<br>
Standard option tenors, typically from 1 month to 30 years<br>
Standard swap tenors, typically from 1 year to 30 years<br>
Delivery Frequency<br>
Swaption volatility data is available on an intraday or end-of-day basis. End-of-day data is delivered at the close of major global markets or as a consolidated file at 4pm ET. Up to 5 years of history is also available.","2022-10-30","File","","","","OTC Data ","Global","85","19-EDI","EDI","https://app.mdxtechnology.com/catalogue/providers/19-edi"
"","AEID-4666","Derivatives","","","Exchange Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:14","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/193-options-(equity-derivatives)","Global","50","Market Data","193","","Exchange Options","2022-10-30","","","","","Options (Equity Derivatives)","","86","13-Morningstar","Morningstar","https://app.mdxtechnology.com/catalogue/providers/13-morningstar"
"","AEID-4666","Derivatives","","","OTC Data","Market Data","622153/23/15","AEID-4666","AEID-4666_mdxtechnology","2022-10-30 12:21:14","https://app.mdxtechnology.com/catalogue/products","https://app.mdxtechnology.com/catalogue/products/197-options-","Global","50","Market Data","197","","Exchange Options","2022-10-30","","","","","Options ","","87","13-Morningstar","Morningstar","https://app.mdxtechnology.com/catalogue/providers/13-morningstar"
